word	Valence	Positive	Negative	Anger	Anticipation	Disgust	Fear	Joy	Sadness	Surprise	Trust
klobučevina	0	0	0	0	0	0	0	0	0	0	0
ženska	1	1	0	0	0	0	0	0	0	0	0
ženski	1	1	0	0	0	0	0	0	0	0	0
ženski	0	0	0	0	0	0	0	0	0	0	0
ženskost	0	0	0	0	0	0	0	0	0	0	0
feminist	0	0	0	0	0	0	0	0	0	0	0
barje	0	0	0	0	0	0	0	0	0	0	0
močvirje	0	0	0	0	0	0	0	0	0	0	0
ograja	0	0	0	0	0	0	0	0	0	0	0
ograjen	0	0	0	1	0	0	0	0	0	0	0
skrbeti	0	0	0	0	0	0	0	0	0	0	0
blatnik	0	0	0	0	0	0	0	0	0	0	1
komarček	0	0	0	0	0	0	0	0	0	0	0
nemir	-1	0	1	0	1	0	0	0	0	0	0
izzivati	-1	0	1	0	1	0	0	0	0	0	0
vznemiri	-1	0	1	0	1	0	0	0	0	0	0
fermentacija	0	0	0	0	1	0	0	0	0	0	0
vrenje	0	0	0	0	1	0	0	0	0	0	0
praprot	0	0	0	0	0	0	0	0	0	0	0
divji	-1	0	1	1	0	1	1	0	0	0	0
krvoločen	-1	0	1	1	0	1	1	0	0	0	0
divjost	-1	0	1	1	0	0	0	0	0	0	0
krvoločnost	-1	0	1	1	0	0	0	0	0	0	0
trajekt	0	0	0	0	0	0	0	0	0	0	0
ploden	1	1	0	0	0	0	0	0	0	0	0
gnojiti	0	0	0	0	0	0	0	0	0	0	0
goreč	0	0	0	0	0	0	0	0	0	0	0
vnet	0	0	0	0	0	0	0	0	0	0	0
gorečnost	1	1	0	1	0	0	0	1	0	0	0
vnema	1	1	0	1	0	0	0	1	0	0	0
festival	1	1	0	0	1	0	0	1	0	1	0
prazničen	1	1	0	0	0	0	0	1	0	0	0
doseči	0	0	0	0	0	0	0	0	0	0	0
prinesti	0	0	0	0	0	0	0	0	0	0	0
sejem	1	1	0	0	1	0	0	1	0	1	0
bazar	1	1	0	0	1	0	0	1	0	1	0
slaviti	1	1	0	0	1	0	0	1	0	1	0
fetiš	0	0	0	0	0	0	0	0	0	0	0
spor	-1	0	1	1	0	0	0	0	0	0	0
fevdalen	-1	0	1	0	0	0	0	0	0	0	0
fevdalizem	-1	0	1	1	0	0	0	0	1	0	0
vročina	0	0	0	0	0	0	1	0	0	0	0
mrzlica	0	0	0	0	0	0	1	0	0	0	0
vročičen	-1	0	1	0	0	0	0	0	0	0	0
mrzličen	-1	0	1	0	0	0	0	0	0	0	0
zaročenka	0	0	0	0	0	0	0	0	0	0	0
fiasko	-1	0	1	0	0	0	0	0	0	0	0
polomija	-1	0	1	0	0	0	0	0	0	0	0
ukaz	0	0	0	0	0	0	0	0	0	0	0
povelje	0	0	0	0	0	0	0	0	0	0	0
izmisliti si	-1	0	1	1	0	0	0	0	0	0	0
izmišljotina	-1	0	1	1	0	0	0	0	0	0	0
vlakno	0	0	0	0	0	0	0	0	0	0	0
vlaknast	0	0	0	0	0	0	0	0	0	0	0
nepredvidljiv	-1	0	1	0	0	0	0	0	0	0	0
muhast	-1	0	1	0	0	0	0	0	0	0	0
leposlovje	0	0	0	0	0	0	0	0	0	0	0
fikcija,	0	0	0	0	0	0	0	0	0	0	0
lažen	-1	0	1	0	0	0	0	0	0	0	0
fiktiven	-1	0	1	0	0	0	0	0	0	0	0
gosli	0	0	0	0	0	0	0	0	0	0	0
goljufati	0	0	0	0	0	0	0	0	0	0	0
goslač	0	0	0	0	0	0	0	0	0	0	0
zvestoba	1	1	0	0	0	0	0	1	0	0	1
fiduciaren	0	0	0	0	0	0	0	0	0	0	0
polje	0	0	0	0	0	0	0	0	0	0	0
okrutnež	-1	0	1	1	0	1	1	0	0	0	0
iztirjenec	-1	0	1	1	0	1	1	0	0	0	0
krut	-1	0	1	1	0	1	1	0	0	0	0
silovit	-1	0	1	1	0	1	1	0	0	0	0
fiesta	1	1	0	0	1	0	0	1	0	1	1
praznik	1	1	0	0	1	0	0	1	0	1	1
boj	-1	0	1	1	0	0	1	0	0	0	0
spopad	-1	0	1	1	0	0	1	0	0	0	0
borec	0	0	0	0	0	0	0	0	0	0	0
boriti	-1	0	1	1	0	0	0	0	0	0	0
bojevati	-1	0	1	1	0	0	0	0	0	0	0
zamisel	0	0	0	0	0	0	0	0	0	0	0
metaforičen	0	0	0	0	0	0	0	0	0	0	0
figurativen	0	0	0	0	0	0	0	0	0	0	0
prenesen	0	0	0	0	0	0	0	0	0	0	0
postava	0	0	0	0	0	0	0	0	0	0	0
lik	0	0	0	0	0	0	0	0	0	0	0
figurica	0	0	0	0	0	0	0	0	0	0	0
vlakno	0	0	0	0	0	0	0	0	0	0	0
vlakneno	0	0	0	0	0	0	0	0	0	0	0
datoteka	0	0	0	0	0	0	0	0	0	0	0
mapa	0	0	0	0	0	0	0	0	0	0	0
filibuster	-1	0	1	0	0	0	0	0	0	0	0
filigranski	0	0	0	0	0	0	0	0	0	0	0
arhiviranje	0	0	0	0	0	0	0	0	0	0	0
shranjevanje	0	0	0	0	0	0	0	0	0	0	0
poročilo	0	0	0	0	0	0	0	0	0	0	0
vložek	0	0	0	0	0	0	0	0	0	0	0
izpolniti	0	0	0	0	0	0	0	0	0	0	1
polniti	0	0	0	0	0	0	0	0	0	0	1
file	0	0	0	0	0	0	0	0	0	0	0
polnilo	0	0	0	0	0	0	0	0	0	0	0
plomba	0	0	0	0	0	0	0	0	0	0	0
kobila	0	0	0	0	0	0	0	0	0	0	0
film	0	0	0	0	0	0	0	0	0	0	0
tanek	0	0	0	0	0	0	0	0	0	0	0
filter	0	0	0	0	0	0	0	0	0	0	0
umazanija	-1	0	1	0	0	1	0	0	0	0	0
svinjarija	-1	0	1	0	0	1	0	0	0	0	0
umazan	-1	0	1	0	0	1	0	0	0	0	0
ubijalski	-1	0	1	0	0	1	0	0	0	0	0
plavut	0	0	0	0	0	0	0	0	0	0	0
končen	0	0	0	0	0	0	0	0	0	0	0
finale	0	0	0	0	0	0	0	0	0	0	0
dokončnost	0	0	0	0	0	0	0	0	0	0	0
končen	1	1	0	0	1	1	0	1	0	1	1
finance	0	0	0	0	0	0	0	0	0	0	0
finančen	0	0	0	0	0	0	0	0	0	0	0
financier	0	0	0	0	0	0	0	0	0	0	0
ščinkavec	0	0	0	0	0	0	0	0	0	0	0
najti	0	0	0	0	0	0	0	0	0	0	0
ugotovitev	0	0	0	0	0	0	0	0	0	0	0
lišp	1	1	0	0	0	0	0	0	0	0	0
okras	1	1	0	0	0	0	0	0	0	0	0
finost	1	1	0	0	0	0	0	0	0	0	0
prst	0	0	0	0	0	0	0	0	0	0	0
prstni odtis	0	0	0	0	0	0	0	0	0	0	0
odtis	0	0	0	0	0	0	0	0	0	0	0
končati	0	0	0	0	0	0	0	0	0	0	0
konec	0	0	0	0	0	0	0	0	0	0	0
končen	0	0	0	0	0	0	0	0	0	0	0
izdajatelj	0	0	0	0	0	0	0	0	0	0	0
ogenj	0	0	0	0	0	0	1	0	0	0	0
požar	0	0	0	0	0	0	1	0	0	0	0
orožje	-1	0	1	1	0	0	1	0	0	0	0
ognjena krogla	1	1	0	0	0	0	0	0	0	0	0
kresnica	0	0	0	0	0	0	0	0	0	0	0
gasilec	0	0	0	0	0	0	0	0	0	0	1
kamin	0	0	0	0	0	0	0	0	0	0	0
ognjišče	0	0	0	0	0	0	0	0	0	0	0
protipožaren	1	1	0	0	0	0	0	0	0	0	0
ognjišče	0	0	0	0	0	0	0	0	0	0	0
drva	0	0	0	0	0	0	0	0	0	0	0
kurjava	0	0	0	0	0	0	0	0	0	0	0
ognjemet	0	0	0	0	0	0	0	0	0	0	0
streljanje	0	0	0	0	0	0	0	0	0	0	0
odpustitev	0	0	0	0	0	0	0	0	0	0	0
trden	0	0	0	0	0	0	0	0	0	0	0
firmament	0	0	0	0	0	0	0	0	0	0	0
nebo	0	0	0	0	0	0	0	0	0	0	0
močno	0	0	0	0	0	0	0	0	0	0	0
čvrsto	0	0	0	0	0	0	0	0	0	0	0
trdnost	1	1	0	0	0	0	0	0	0	0	1
odločnost	1	1	0	0	0	0	0	0	0	0	1
prvorojen	1	1	0	0	1	0	0	1	0	0	1
fiskalen	0	0	0	0	0	0	0	0	0	0	0
davčen	0	0	0	0	0	0	0	0	0	0	0
riba	0	0	0	0	0	0	0	0	0	0	0
ribič	0	0	0	0	0	0	0	0	0	0	0
ribištvo	0	0	0	0	0	0	0	0	0	0	0
ribolov	0	0	0	0	0	0	0	0	0	0	0
ribji	0	0	0	0	0	0	0	0	0	0	0
cepljiv	0	0	0	0	0	0	0	0	0	0	0
cepitev	0	0	0	0	0	0	0	0	0	0	0
reža	0	0	0	0	0	0	0	0	0	0	0
pest	0	0	0	0	0	0	0	0	0	0	0
fistula	0	0	0	0	0	0	0	0	0	0	0
fitnes	0	0	0	0	0	0	0	0	0	0	0
kondicija	0	0	0	0	0	0	0	0	0	0	0
pripravljenost	0	0	0	0	0	0	0	0	0	0	0
izbruh	-1	0	1	1	0	0	0	0	0	0	0
napad	-1	0	1	1	0	0	0	0	0	0	0
opremljen	0	0	0	0	0	0	0	0	0	0	0
po meri	0	0	0	0	0	0	0	0	0	0	0
primeren	1	1	0	0	1	0	0	1	0	0	1
napeljava	0	0	0	0	0	0	0	0	0	0	0
oprema	0	0	0	0	0	0	0	0	0	0	0
popraviti	0	0	0	0	0	0	0	0	0	0	0
pritrjenost	0	0	0	0	0	0	0	0	0	0	0
stalen	0	0	0	0	0	0	0	0	0	0	1
oprema	1	1	0	0	0	0	0	0	0	0	0
tekma	0	0	0	0	0	0	0	0	0	0	0
prireditev	0	0	0	0	0	0	0	0	0	0	0
peniti	0	0	0	0	0	0	0	0	0	0	0
šumeti	0	0	0	0	0	0	0	0	0	0	0
mehurčki	0	0	0	0	0	0	0	0	0	0	0
mlahav	-1	0	1	0	0	1	0	0	0	0	0
šibek	-1	0	1	0	0	1	0	0	0	0	0
mehak	-1	0	1	0	0	0	0	0	1	0	0
mlahav	-1	0	1	0	0	0	0	0	1	0	0
mlahav	-1	0	1	0	0	0	0	0	0	0	0
pojemajoč	-1	0	1	0	0	0	0	0	0	0	0
grob	-1	0	1	1	0	1	0	0	0	0	0
hud	-1	0	1	1	0	1	0	0	0	0	0
vodilen	0	0	0	0	0	0	0	0	0	0	1
čudak	-1	0	1	0	0	0	0	0	0	0	0
drobljiv	0	0	0	0	0	0	0	0	0	0	0
luskast	0	0	0	0	0	0	0	0	0	0	0
listnat	0	0	0	0	0	0	0	0	0	0	0
plamen	0	0	0	0	0	0	0	0	0	0	0
buren	0	0	0	0	0	0	0	0	0	0	0
ognjevit	0	0	0	0	0	0	0	0	0	0	0
prirobnica	0	0	0	0	0	0	0	0	0	0	1
bok	0	0	0	0	0	0	0	0	0	0	0
krilo	0	0	0	0	0	0	0	0	0	0	0
obdajati	0	0	0	0	0	0	0	0	0	0	0
obdan	0	0	0	0	0	0	0	0	0	0	0
krilo	0	0	0	0	0	0	0	0	0	0	0
obdajati	0	0	0	0	0	0	0	0	0	0	0
obdajajoč	0	0	0	0	0	0	0	0	0	0	0
flanela	0	0	0	0	0	0	0	0	0	0	0
frfotati	-1	0	1	0	0	0	0	0	0	0	0
nihajoč	0	0	0	0	0	0	0	0	0	0	0
sij	0	0	0	0	0	0	0	0	0	0	0
vzplamteti	0	0	0	0	0	0	0	0	0	0	0
širjenje	0	0	0	0	0	0	0	0	0	0	0
blisk	0	0	0	0	0	0	0	0	0	0	0
sijaj	0	0	0	0	0	0	0	0	0	0	0
vrnitev v preteklost	0	0	0	0	0	0	0	0	0	0	0
flashback	0	0	0	0	0	0	0	0	0	0	0
bliskajoč	0	0	0	0	0	0	0	0	0	0	0
bliskavica	0	0	0	0	0	0	0	0	0	0	0
kričeč	0	0	0	0	0	0	0	0	0	0	0
vpadljiv	0	0	0	0	0	0	0	0	0	0	0
steklenica	0	0	0	0	0	0	0	0	0	0	0
termovka	0	0	0	0	0	0	0	0	0	0	0
raven	0	0	0	0	0	0	0	0	0	0	0
stanovanje	0	0	0	0	0	0	0	0	0	0	0
ploščatost	0	0	0	0	0	0	0	0	0	0	0
izravnati	0	0	0	0	0	0	0	0	0	0	0
laskav	1	1	0	0	0	0	0	1	0	0	0
laskanje	0	0	0	0	0	0	0	0	0	0	0
napenjanje	-1	0	1	0	0	1	0	0	0	0	0
postavljati se	-1	0	1	0	0	0	0	0	0	0	0
okus	0	0	0	0	0	0	0	0	0	0	0
napaka	-1	0	1	0	0	0	0	0	1	0	0
pomanjkljivost	-1	0	1	0	0	0	0	0	1	0	0
bolha	-1	0	1	0	0	1	0	0	0	0	0
pobegnil	0	0	0	0	0	0	1	0	0	0	0
pobegniti	-1	0	1	0	0	0	1	0	0	0	0
skubiti	-1	0	1	1	0	1	0	0	1	0	0
oropati	-1	0	1	1	0	1	0	0	1	0	0
gibčen	1	1	0	0	0	0	0	0	0	0	0
bežen	0	0	0	0	0	0	0	0	0	0	0
kratkotrajen	0	0	0	0	0	0	0	0	0	0	0
meso	0	0	0	0	0	1	0	0	0	0	0
zajeten	-1	0	1	0	0	0	0	0	0	0	0
glomazen	-1	0	1	0	0	0	0	0	0	0	0
upogniti	0	0	0	0	0	0	0	0	0	0	0
fleksibilnost	1	1	0	0	0	0	0	0	0	0	0
prilagodljivost	1	1	0	0	0	0	0	0	0	0	0
prilagodljiv	0	0	0	0	0	0	0	0	0	0	0
prožen	0	0	0	0	0	0	0	0	0	0	0
upogibanje	0	0	0	0	0	0	0	0	0	0	0
migljati	0	0	0	0	0	0	0	0	0	0	0
trzajoč	0	0	0	0	0	0	0	0	0	0	0
migetajoč	0	0	0	0	0	0	0	0	0	0	0
letak	0	0	0	0	0	0	0	0	0	0	0
let	0	0	0	0	0	0	0	0	0	0	0
trzniti	-1	0	1	0	1	1	1	0	1	1	0
met	0	0	0	0	0	0	0	0	0	0	0
metati	0	0	0	0	0	0	0	0	0	0	0
kremen	0	0	0	0	0	0	0	0	0	0	0
fliper	0	0	0	0	0	0	0	0	0	0	0
flirt	0	1	1	0	1	0	0	1	0	1	1
spogledovati se	0	1	1	0	1	0	0	1	0	1	1
ljubimec	0	1	1	0	1	0	0	1	0	1	1
spogledovanje	0	0	0	0	0	0	0	0	0	0	0
plovec	0	0	0	0	0	0	0	0	0	0	0
jata	0	0	0	0	0	0	0	0	0	0	0
bičati	-1	0	1	1	0	1	1	0	1	0	0
poplava	0	0	0	0	0	0	1	0	0	0	0
poplaviti	0	0	0	0	0	0	1	0	0	0	0
nadstropje	0	0	0	0	0	0	0	0	0	0	0
tla	0	0	0	0	0	0	0	0	0	0	0
polomija	-1	0	1	0	0	1	0	0	1	0	0
razočaranje	-1	0	1	0	0	1	0	0	1	0	0
flora	0	0	0	0	0	0	0	0	0	0	0
cvetličen	1	1	0	0	0	0	0	0	0	0	0
cvetličar	0	0	0	0	0	0	0	0	0	0	0
cvetličarna	0	0	0	0	0	0	0	0	0	0	0
nitka	0	0	0	0	0	0	0	0	0	0	0
gaziti	-1	0	1	0	0	0	1	0	1	0	0
moka	0	0	0	0	0	0	0	0	0	0	0
tok	1	1	0	0	0	0	0	0	0	0	0
cvetenje	0	0	0	0	0	0	0	0	0	0	0
rožast	1	1	0	0	0	0	0	0	0	0	0
gripa	-1	0	1	0	0	0	1	0	0	0	0
nihati	0	0	0	0	0	0	0	0	0	0	0
nihajoč	0	0	0	0	0	0	0	0	0	0	0
nihanje	-1	0	1	1	0	0	1	0	0	0	0
puh	0	0	0	0	0	0	0	0	0	0	0
spretnost	0	0	0	0	0	0	0	0	0	0	0
kosem	0	0	0	0	0	0	0	0	0	0	0
našopirjen	0	0	0	0	0	0	0	0	0	0	0
puhast	0	0	0	0	0	0	0	0	0	0	0
tekoč	0	0	0	0	0	0	0	0	0	0	0
tekočina	0	0	0	0	0	0	0	0	0	0	0
tekočnost	0	0	0	0	0	0	0	0	0	0	0
naključje	0	0	0	0	0	0	0	0	0	1	0
fluorescenca	0	0	0	0	0	0	0	0	0	0	0
fluorescenten	0	0	0	0	0	0	0	0	0	0	0
vrtinec	0	0	0	0	0	0	0	0	0	0	0
bogat	1	1	0	0	0	0	0	0	0	0	0
zbegan	0	0	0	0	0	0	0	0	0	0	0
zmeden	0	0	0	0	0	0	0	0	0	0	0
flavta	0	0	0	0	0	0	0	0	0	0	0
nagrban	0	0	0	0	0	0	0	0	0	0	0
rečen	0	0	0	0	0	0	0	0	0	0	0
pretok	0	0	0	0	0	0	0	0	0	0	0
leteti	0	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0	0
letenje	1	1	0	0	0	0	1	0	0	0	0
vztrajnik	0	0	0	0	0	0	0	0	0	0	0
žrebec	0	0	0	0	0	0	0	0	0	0	0
pena	0	0	0	0	0	0	0	0	0	0	0
penjenje	0	0	0	0	0	0	0	0	0	0	0
peneč	0	0	0	0	0	0	0	0	0	0	0
verižica	0	0	0	0	0	0	0	0	0	0	0
obesek	0	0	0	0	0	0	0	0	0	0	0
osrednji	0	0	0	0	0	0	0	0	0	0	0
središče	1	1	0	0	0	0	0	0	0	0	0
osredotočiti se	1	1	0	0	0	0	0	0	0	0	0
krma	0	0	0	0	0	0	0	0	0	0	0
sovražnik	-1	0	1	1	0	0	1	0	0	0	0
megla	0	0	0	0	0	0	0	0	0	0	0
meglen	0	0	0	0	0	0	0	0	0	0	0
folija	0	0	0	0	0	0	0	0	0	0	0
onemogočen	-1	0	1	0	0	0	0	0	0	0	0
preprečen	-1	0	1	0	0	0	0	0	0	0	0
prepogniti	0	0	0	0	0	0	0	0	0	0	0
zložen	0	0	0	0	0	0	0	0	0	0	0
listje	0	0	0	0	0	0	0	0	0	0	0
list	0	0	0	0	0	0	0	0	0	0	0
ljudje	0	0	0	0	0	0	0	0	0	0	0
folklora	0	0	0	0	0	0	0	0	0	0	0
folikel	0	0	0	0	0	0	0	0	0	0	0
mešiček	0	0	0	0	0	0	0	0	0	0	0
folikularen	0	0	0	0	0	0	0	0	0	0	0
slediti	0	0	0	0	0	0	0	0	0	0	0
sledilec	0	0	0	0	0	0	0	0	0	0	1
privrženec	0	0	0	0	0	0	0	0	0	0	1
neumnost	-1	0	1	0	0	0	0	0	0	0	0
ljubkujoč	0	0	0	0	0	0	0	0	0	0	0
naklonjenost	1	1	0	0	0	0	0	1	0	0	0
pisava	0	0	0	0	0	0	0	0	0	0	0
hrana	1	1	0	0	0	0	0	1	0	0	1
prehrana	1	1	0	0	0	0	0	1	0	0	1
bedak	-1	0	1	0	0	1	0	0	0	0	0
tepec	-1	0	1	0	0	1	0	0	0	0	0
osmešiti	-1	0	1	0	0	1	0	0	0	0	0
neumen	-1	0	1	0	0	1	0	0	0	0	0
preslepiti	-1	0	1	0	0	1	0	0	0	0	0
varajoč	0	0	0	0	0	0	0	0	0	0	0
zapeljujoč	0	0	0	0	0	0	0	0	0	0	0
bedast	-1	0	1	0	0	0	0	0	0	0	0
nespameten	-1	0	1	0	0	0	0	0	0	0	0
bedarija	-1	0	1	0	0	0	0	0	0	0	0
oslarija	-1	0	1	0	0	0	0	0	0	0	0
stopalo	0	0	0	0	0	0	0	0	0	0	0
nogomet	1	1	0	0	1	0	0	1	0	0	0
brv	0	0	0	0	0	0	0	0	0	0	0
opora	0	0	0	0	0	0	0	0	0	0	1
pešpot	0	0	0	0	0	0	0	0	0	0	0
odtis	0	0	0	0	0	0	0	0	0	0	0
stopinja	0	0	0	0	0	0	0	0	0	0	0
dandy	0	0	0	0	0	0	0	0	0	0	0
opustošiti	-1	0	1	0	0	0	0	0	0	0	0
naskok	-1	0	1	1	0	0	0	0	0	0	0
invazija	-1	0	1	1	0	0	0	0	0	0	0
popustljivost	1	1	0	0	0	0	0	0	0	0	0
prepovedati	-1	0	1	0	0	0	0	0	1	0	0
prepovedanje	-1	0	1	1	0	0	1	0	0	0	0
sila	-1	0	1	1	0	0	1	0	0	0	0
siliti	-1	0	1	1	0	0	1	0	0	0	0
prisila	-1	0	1	1	0	0	1	0	0	0	0
prisiljen	-1	0	1	0	0	0	1	0	0	0	0
porodne klešče	0	0	0	0	0	0	0	0	0	0	0
prisilen	-1	0	1	1	0	0	1	0	0	0	0
plitvina	0	0	0	0	0	0	0	0	0	0	0
sprednji	1	1	0	0	0	0	0	0	0	0	0
podlaket	0	0	0	1	1	0	0	0	0	0	0
slutnja	-1	0	1	0	1	0	1	0	0	0	0
napoved	0	0	0	0	1	0	0	0	0	0	1
napovedati	0	0	0	0	1	0	0	0	0	0	1
prognostik	0	0	0	0	0	0	0	0	0	0	0
zavrniti	-1	0	1	0	0	0	1	0	1	0	0
razglasiti zapadlo	-1	0	1	0	0	0	1	0	1	0	0
predniki	1	1	0	0	0	0	0	1	0	0	1
kazalec	0	0	0	0	0	0	0	0	0	0	0
odpovedati se	-1	0	1	0	0	0	0	0	0	0	0
predhoden	1	1	0	0	0	0	0	0	0	0	0
prej omenjen	1	1	0	0	0	0	0	0	0	0	0
prejšnji	0	0	0	0	0	0	0	0	0	0	0
minuli	0	0	0	0	0	0	0	0	0	0	0
ospredje	0	0	0	0	0	0	0	0	0	0	0
čelo	0	0	0	0	0	0	0	0	0	0	0
tuj	-1	0	1	0	0	0	0	0	0	0	0
tujec	-1	0	1	0	0	0	1	0	0	0	0
delovodja	1	1	0	0	0	0	0	0	0	0	0
forenzičen	0	0	0	0	0	0	0	0	0	0	0
predhodnik	1	1	0	0	0	0	0	0	0	0	0
predvideti	1	1	0	0	1	0	0	0	0	1	1
slutiti	1	1	0	0	1	0	0	0	0	1	1
predviden	1	1	0	0	1	0	0	0	0	0	0
daljnovidnost	1	1	0	0	1	0	0	0	0	0	1
gozd	0	0	0	0	0	0	0	0	0	0	0
predvidevanje	0	0	0	0	0	0	0	0	0	0	0
opozorjen	-1	0	1	0	1	0	1	0	0	0	0
predgovor	0	0	0	0	0	0	0	0	0	0	0
zapravljati	-1	0	1	1	0	0	0	0	1	0	0
odvzem	-1	0	1	1	0	0	0	0	1	0	0
kazen	-1	0	1	1	0	0	0	0	1	0	0
zapravljen	-1	0	1	0	0	0	0	0	0	0	0
odvzet	-1	0	1	0	0	0	0	0	0	0	0
zaseg	-1	0	1	0	0	0	1	0	1	0	0
kovati	1	1	0	0	0	0	0	0	0	0	0
kovačnica	1	1	0	0	0	0	0	0	0	0	0
ponaredek	-1	0	1	0	0	0	0	0	0	0	0
pozabiti	-1	0	1	0	0	0	0	0	0	0	0
pozabljiv	0	0	0	0	0	0	0	0	0	0	0
pozabljivost	0	0	0	0	0	0	0	0	0	0	0
odpustiti	1	1	0	0	0	0	0	0	0	0	0
odpuščen	1	1	0	0	0	0	0	0	0	0	0
odpuščajoč	1	1	0	0	0	0	0	0	0	0	1
prizanesljiv	1	1	0	0	0	0	0	0	0	0	1
pozabljen	-1	0	1	0	0	0	1	0	1	0	0
vilice	0	0	0	0	0	0	0	0	0	0	0
razklan	0	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0	0
zgubljen	-1	0	1	0	0	0	0	0	1	0	0
zapuščen	-1	0	1	0	0	0	0	0	1	0	0
obrazec	0	0	0	0	0	0	0	0	0	0	0
oblika	0	0	0	0	0	0	0	0	0	0	0
formalizem	0	0	0	0	0	0	0	0	0	0	0
formalnost	0	0	0	0	0	0	0	0	0	0	1
oblikovanje	0	0	0	0	0	0	0	0	0	0	0
formativen	1	1	0	0	0	0	0	0	0	0	1
oblikovan	0	0	0	0	0	0	0	0	0	0	0
zastrašujoč	0	0	0	0	0	0	1	0	0	0	0
oblikovanje	0	0	0	0	1	0	0	0	0	0	0
brez oblike	-1	0	1	0	0	0	0	0	0	0	0
formula	1	1	0	0	0	0	0	0	0	0	1
šablonski	0	0	0	0	0	0	0	0	0	0	0
formulirati	0	0	0	0	0	0	0	0	0	0	0
prešuštvo	-1	0	1	0	0	0	0	0	0	0	0
zapustiti	-1	0	1	0	0	0	0	0	1	0	0
zapuščen	-1	0	1	1	0	0	0	0	1	0	0
spredaj	0	0	0	0	0	0	0	0	0	0	0
utrdba	0	0	0	0	0	0	0	0	0	0	1
odlika	1	1	0	0	0	0	0	0	0	0	0
bližnji	1	1	0	0	0	0	0	0	0	0	0
prihodnji	1	1	0	0	0	0	0	0	0	0	0
nemudoma	0	0	0	0	0	0	0	0	0	0	0
utrdba	0	0	0	0	0	0	0	0	0	0	0
utrditi	1	1	0	0	0	0	0	0	0	0	0
trdnost	1	1	0	0	0	0	0	1	0	0	1
vsakih 14 dni	0	0	0	0	0	0	0	0	0	0	0
vsaka dva tedna	0	0	0	0	0	0	0	0	0	0	0
trdnjava	1	1	0	0	0	0	1	0	1	0	1
naključen	0	0	0	0	0	0	0	0	0	0	0
nenameren	0	0	0	0	0	0	0	0	0	0	0
srečen	1	1	0	0	0	0	0	0	0	0	0
sreča	1	1	0	0	1	0	0	1	0	1	1
štirideset	0	0	0	0	0	0	0	0	0	0	0
forum	0	0	0	0	0	0	0	0	0	0	0
naprej	1	1	0	0	0	0	0	0	0	0	0
fosil	0	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0	0
umazan	-1	0	1	1	0	1	1	0	0	0	0
prekršek	-1	0	1	1	0	1	1	0	0	0	0
najden	1	1	0	0	0	0	0	1	0	0	1
temelj	1	1	0	0	0	0	0	0	0	0	0
ustanova	1	1	0	0	0	0	0	0	0	0	0
ustanovitelj	0	0	0	0	0	0	0	0	0	0	0
livarna	0	0	0	0	0	0	0	0	0	0	0
vodomet	0	0	0	0	0	0	0	0	0	0	0
vodnjak	0	0	0	0	0	0	0	0	0	0	0
štirikraten	0	0	0	0	0	0	0	0	0	0	0
četrti	0	0	0	0	0	0	0	0	0	0	0
perjad	0	0	0	0	0	0	0	0	0	0	0
lisica	0	0	0	0	0	0	0	0	0	0	0
lisičji	0	0	0	0	0	0	0	0	0	0	0
ulomek	0	0	0	0	0	0	0	0	0	0	0
neznaten	0	0	0	0	0	0	0	0	0	0	0
zlom	-1	0	1	0	0	0	0	0	0	0	0
krhek	-1	0	1	0	0	0	1	0	1	0	0
krhkost	0	0	0	0	0	0	0	0	0	0	0
delček	0	0	0	0	0	0	0	0	0	0	0
drobec	0	0	0	0	0	0	0	0	0	0	0
razdrobljen	0	0	0	0	0	0	0	0	0	0	0
fragmentiran	0	0	0	0	0	0	0	0	0	0	0
vonjava	0	0	0	0	0	0	0	0	0	0	0
dišeč	1	1	0	0	0	0	0	0	0	0	0
krhkost	-1	0	1	0	0	0	0	0	1	0	0
okvir	0	0	0	0	0	0	0	0	0	0	1
privilegij	0	0	0	0	0	0	0	0	0	0	0
odkrit	1	1	0	0	0	0	0	0	0	0	1
odkritost	1	1	0	0	0	0	0	0	0	0	1
mrzličen	-1	0	1	0	1	1	1	0	0	1	0
ves iz sebe	-1	0	1	0	1	1	1	0	0	1	0
bratski	1	1	0	0	0	0	0	1	0	0	1
bratstvo	0	0	0	0	0	0	0	0	0	0	0
goljufija	-1	0	1	1	0	0	0	0	0	0	0
goljufiv	-1	0	1	1	0	1	0	0	0	0	0
lažen	-1	0	1	1	0	1	0	0	0	0	0
stresen	-1	0	1	0	0	0	1	0	1	0	0
spopad	-1	0	1	0	0	0	0	0	0	0	0
obrabljen	-1	0	1	0	0	0	0	0	1	0	0
čudak	0	0	0	0	0	0	0	0	0	0	0
bizaren	-1	0	1	0	0	1	1	0	0	1	0
čudaški	-1	0	1	0	0	1	1	0	0	1	0
svoboda	1	1	0	0	0	0	0	1	0	0	1
lastninska pravica	0	0	0	0	0	0	0	0	0	0	0
svobodnjak	0	0	0	0	0	0	0	0	0	0	0
svobodni poklic	0	0	0	0	0	0	0	0	0	0	0
