"word"	"Positive"	"Negative"	"Anger"	"Anticipation"	"Disgust"	"Fear"	"Joy"	"Sadness"	"Surprise"	"Trust"
"vagon"	0	0	0	0	0	0	0	0	0	0
"prevažan"	0	0	0	0	0	0	0	0	0	0
"prevoznik"	0	0	0	0	0	0	0	0	0	0
"nositi"	0	0	0	0	0	0	0	0	0	0
"prenašati"	0	0	0	0	0	0	0	0	0	0
"voziček"	0	0	0	0	0	0	0	0	0	0
"kartel"	0	1	0	0	0	0	0	0	0	0
"kočijaž"	0	0	0	0	0	0	0	0	0	0
"hrustanec"	0	0	0	0	0	0	0	0	0	0
"kartografski"	0	0	0	0	0	0	0	0	0	0
"kartografija"	0	0	0	0	0	0	0	0	0	0
"risanka"	0	0	0	0	0	0	0	0	0	0
"kartuša"	0	0	0	0	0	0	0	0	0	0
"naboj"	0	0	0	0	0	1	0	0	0	0
"izklesati"	0	0	0	0	0	0	0	0	0	0
"klesar"	0	0	0	0	0	0	0	0	0	0
"klesanje"	0	0	0	0	0	0	0	0	0	0
"slap"	1	0	0	0	0	0	0	0	0	0
"tožba"	0	1	0	0	0	1	0	1	0	0
"kazein"	0	0	0	0	0	0	0	0	0	0
"gotovina"	1	0	1	1	0	1	1	0	0	1
"denar"	1	0	1	1	0	1	1	0	0	1
"blagajničar"	0	0	0	0	0	0	0	0	0	1
"kašmir"	0	0	0	0	0	0	0	0	0	0
"ohišje"	0	0	0	0	0	0	0	0	0	0
"kazino"	0	0	0	0	0	0	0	0	0	0
"casino"	0	0	0	0	0	0	0	0	0	0
"sod"	0	0	0	0	0	0	0	0	0	0
"krsta"	0	1	0	0	0	1	0	1	0	0
"metati"	0	0	0	0	0	0	0	0	0	0
"kasta"	0	1	0	0	0	0	0	0	0	0
"kolešček"	0	0	0	0	0	0	0	0	0	0
"grad"	0	0	0	0	0	0	0	0	0	0
"ricinus"	0	0	0	0	0	0	0	0	0	0
"naključen"	0	0	0	0	0	0	0	0	0	0
"sproščen"	0	0	0	0	0	0	0	0	0	0
"neformalen"	0	0	0	0	0	0	0	0	0	0
"žrtev"	0	1	1	0	0	1	0	1	0	0
"mačka"	0	0	0	0	0	0	0	0	0	0
"muca"	0	0	0	0	0	0	0	0	0	0
"katabolizem"	0	0	0	0	0	0	0	0	0	0
"katalog"	0	0	0	0	0	0	0	0	0	0
"katalog"	0	0	0	0	0	0	0	0	0	0
"kataliza"	0	0	0	0	0	0	0	0	0	0
"katalitičen"	0	0	0	0	0	0	0	0	0	0
"katamaran"	0	0	0	0	0	0	0	0	0	0
"katapult"	0	0	0	0	0	0	0	0	0	0
"katapultirati"	0	0	0	0	0	0	0	0	0	0
"mrena"	0	1	0	1	0	1	0	1	0	0
"katastrofa"	0	1	1	0	1	1	0	1	1	0
"uloviti"	0	0	0	0	0	0	0	0	1	0
"ulov"	0	0	0	0	0	0	0	0	1	0
"ulov"	0	0	0	0	0	0	0	0	0	0
"katekizem"	0	0	0	0	1	0	0	0	0	0
"kategoričen"	1	0	0	0	0	0	0	0	0	0
"kategorija"	0	0	0	0	0	0	0	0	0	0
"streči"	1	0	0	0	0	0	0	0	0	0
"skrbeti"	1	0	0	0	0	0	0	0	0	0
"dobavitelj"	0	0	0	0	0	0	0	0	0	0
"gosenica"	0	0	0	0	0	0	0	0	0	0
"NO TRANSLATION"	0	0	0	0	0	0	0	0	0	0
"katarzičen"	1	0	0	0	0	0	0	0	0	0
"katedrala"	1	0	0	0	0	0	1	0	0	1
"kateter"	0	1	0	0	0	0	0	0	0	0
"katolik"	0	0	0	0	0	0	0	0	0	0
"navadna mačja meta"	0	0	0	0	0	0	0	0	0	0
"govedo"	0	0	0	0	0	0	0	0	0	0
"zasedba"	0	0	0	0	0	0	0	0	0	0
"spodnji"	0	0	0	0	0	0	0	0	0	0
"tesnilo"	0	0	0	0	0	0	0	0	0	0
"vzročen"	0	0	0	0	0	0	0	0	0	0
"vzročnost"	0	0	0	0	0	0	0	0	0	0
"vzrok"	0	0	0	0	0	0	0	0	0	0
"povzročen"	0	0	0	0	0	0	0	0	0	0
"nasip"	0	0	0	0	0	0	0	0	0	0
"previdnost"	0	1	1	1	0	1	0	0	0	0
"svarilen"	0	0	0	0	0	1	0	0	0	0
"previden"	1	0	0	1	0	1	0	0	0	1
"previden"	1	0	0	0	0	1	0	0	0	0
"konjenica"	0	0	0	0	0	0	0	0	0	0
"jama"	0	0	0	0	0	0	0	0	0	0
"opomin"	0	0	0	0	0	0	0	0	0	0
"votlina"	0	0	0	0	0	0	0	0	0	0
"votlinast"	0	0	0	0	0	0	0	0	0	0
"votlina"	0	0	0	0	0	0	0	0	0	0
"pekoča paprika"	0	0	0	0	0	0	0	0	0	0
"prenehati"	0	0	0	0	0	0	0	0	0	0
"stalen"	0	0	0	0	0	0	0	0	0	0
"nenehen"	0	0	0	0	0	0	0	0	0	0
"odstopiti"	0	1	0	0	0	0	0	0	0	0
"strop"	0	0	0	0	0	0	0	0	0	0
"praznovalec"	0	0	0	0	0	0	0	0	0	0
"slavljen"	1	0	0	1	0	0	1	0	0	0
"praznovati"	1	0	0	1	0	0	1	0	0	0
"slaviti"	1	0	0	1	0	0	1	0	0	0
"praznovanje"	1	0	0	1	0	0	1	0	1	1
"zvezdnik"	1	1	1	1	1	0	1	0	1	1
"slava"	1	1	1	1	1	0	1	0	1	1
"nebesen"	1	0	0	1	0	0	1	0	0	0
"celibat"	0	0	0	0	0	0	0	0	0	0
"celica"	0	0	0	0	0	0	0	0	0	0
"klet"	0	0	0	0	0	0	0	0	0	0
"celičen"	0	0	0	0	0	0	0	0	0	0
"celuloid"	0	0	0	0	0	0	0	0	0	0
"cement"	0	0	0	1	0	0	0	0	0	1
"cementiran"	0	0	0	0	0	0	0	0	0	0
"pokopališće"	0	1	0	0	0	1	0	1	0	0
"cenzor"	0	1	1	0	1	1	0	0	0	1
"cenzurirati"	0	1	1	0	1	1	0	0	0	1
"cenzura"	0	1	0	0	0	0	0	0	0	0
"popis"	0	0	0	0	0	0	0	0	0	0
"cent"	0	0	0	0	0	0	0	0	0	0
"stoletnica"	0	0	0	0	0	0	0	0	0	0
"stoleten"	0	0	0	0	0	0	0	0	0	0
"center"	1	0	0	0	0	0	0	0	0	1
"centimeter"	0	0	0	0	0	0	0	0	0	0
"centralen"	0	0	0	0	0	0	0	0	0	0
"središčnost"	0	0	0	0	0	0	0	0	0	0
"centralizacija"	0	0	0	0	0	0	0	0	0	0
"centralizirati"	0	0	0	0	0	0	0	0	0	0
"centralen"	0	0	0	0	0	0	0	0	0	0
"centrifugalen"	0	0	0	0	0	0	0	0	0	0
"centrifuga"	0	0	0	0	0	0	0	0	0	0
"centurion"	1	0	0	0	0	0	0	0	0	0
"stoletje"	0	0	0	0	0	0	0	0	0	0
"keramika"	0	0	0	0	0	0	0	0	0	0
"žito"	0	0	0	0	0	0	0	0	0	0
"kosmiči"	0	0	0	0	0	0	0	0	0	0
"možganski"	1	0	0	0	0	0	0	0	0	0
"obreden"	0	0	0	0	0	0	0	0	0	0
"svečan"	0	0	0	0	0	0	0	0	0	0
"slovesnost"	1	0	0	0	0	0	1	0	1	0
"gotovost"	1	0	0	0	0	0	0	0	0	0
"certifikat"	0	0	0	0	0	0	0	0	0	0
"potrdilo"	0	0	0	0	0	0	0	0	0	0
"potrditi"	0	0	0	0	0	0	0	0	0	0
"potrditi"	0	0	0	0	0	0	0	0	0	1
"nesreča"	0	1	0	0	1	0	0	0	0	0
"prenehanje"	0	1	0	0	0	0	0	0	0	0
"pleva"	0	1	1	0	0	1	0	0	0	0
"motiti"	0	1	0	0	0	0	0	0	0	0
"razočaranje"	0	1	0	0	1	0	0	1	0	0
"veriga"	0	0	0	0	0	0	0	0	0	0
"stol"	0	0	0	0	0	0	0	0	0	0
"predsednik"	1	0	0	0	0	0	0	0	0	1
"predsedujoči"	0	0	0	0	0	0	0	0	0	0
"predsednica"	1	0	0	0	0	0	0	0	0	1
"stol"	0	0	0	0	0	0	0	0	0	0
"koča"	0	0	0	0	0	0	0	0	0	0
"kelih"	0	0	0	0	0	0	0	0	0	0
"kreda"	0	0	0	0	0	0	0	0	0	0
"izziv"	0	1	1	0	0	1	0	0	0	0
"soba"	0	0	0	0	0	0	0	0	0	0
"dvorana"	0	0	0	0	0	0	0	0	0	0
"dom"	0	0	0	0	0	0	0	0	0	0
"prostor"	0	0	0	0	0	0	0	0	0	0
"kameleon"	0	0	0	0	0	0	0	0	0	0
"šampanjec"	0	0	0	0	0	0	0	0	0	0
"prvak"	1	0	0	1	0	0	1	0	0	1
"priložnost"	0	0	0	0	0	0	0	0	1	0
"kancler"	0	0	0	0	0	0	0	0	0	1
"lestenec"	0	0	0	0	0	0	0	0	0	0
"oskrbovalec"	0	0	0	0	0	0	0	0	0	0
"sprememba"	0	0	0	0	0	1	0	0	0	0
"spremeniti"	0	0	0	0	0	1	0	0	0	0
"spremenljiv"	0	0	0	1	0	0	0	0	1	0
"spremenjen"	0	0	0	0	0	0	0	0	0	0
"menjalec"	0	0	0	0	0	0	0	0	0	0
"spreminjajoč"	0	0	0	0	0	0	0	0	0	0
"kanal"	0	0	0	0	0	0	0	0	0	0
"psalmodija"	1	0	1	1	0	0	1	0	1	0
"kaos"	0	1	1	0	0	1	0	1	0	0
"kaotičen"	0	1	1	0	0	0	0	0	0	0
"dečko"	0	0	0	0	0	0	0	0	0	0
"kapela"	0	0	0	0	0	0	0	0	0	0
"kaplan"	0	0	0	0	0	0	0	0	0	1
"trgovec"	0	0	0	0	0	0	0	0	0	0
"NO TRANSLATION"	0	0	0	0	0	0	0	0	0	0
"poglavje"	0	0	0	0	0	0	0	0	0	0
"čistilka"	0	0	0	0	0	0	0	0	0	0
"značaj"	0	0	0	0	0	0	0	0	0	0
"lik"	0	0	0	0	0	0	0	0	0	0
"značilnost"	0	0	0	0	0	0	0	0	0	0
"označiti"	0	0	0	0	0	0	0	0	0	0
"pantomima"	0	1	0	0	0	0	0	0	0	0
"oglje"	0	0	0	0	0	0	0	0	0	0
"odgovornost"	0	0	0	0	0	0	0	0	0	0
"obremenilen"	0	1	0	0	0	1	0	1	0	0
"polnilec"	1	0	0	0	0	0	0	0	0	0
"kočija"	0	0	0	0	0	0	0	0	0	0
"dobrodelen"	1	0	0	1	0	0	1	0	0	1
"dobrodelnost"	1	0	0	0	0	0	1	0	0	0
"usmiljenost"	1	0	0	0	0	0	1	0	0	0
"čar"	1	0	0	0	0	0	0	0	0	0
"očaran"	1	1	0	0	0	0	1	0	0	0
"očarljivec"	0	0	0	0	0	0	0	0	0	0
"očarljiv"	1	0	0	0	0	0	0	0	0	0
"diagram"	0	0	0	0	0	0	0	0	0	1
"graf"	0	0	0	0	0	0	0	0	0	1
"tabela"	0	0	0	0	0	0	0	0	0	1
"statut"	0	0	0	0	0	0	0	0	0	0
"najet"	0	0	0	0	0	0	0	0	0	0
"pooblaščen"	0	0	0	0	0	0	0	0	0	0
"lov"	0	1	0	0	0	0	0	0	0	0
"loviti"	0	1	0	0	0	0	0	0	0	0
"razpoka"	0	0	0	0	0	1	0	0	0	0
"karanje"	0	1	0	0	0	0	0	0	0	0
"čistost"	1	0	0	1	0	0	0	0	0	1
"devištvo"	1	0	0	1	0	0	0	0	0	1
"klepet"	0	0	0	0	0	0	0	0	0	0
"dvorec"	0	0	0	0	0	0	0	0	0	0
"čebljanje"	0	0	0	0	0	0	0	0	0	0
"čebljati"	0	0	0	0	0	0	0	0	0	0
"čebljanje"	1	0	0	0	0	0	0	0	0	0
"klepetav"	0	1	0	0	0	0	0	0	0	0
"voznik"	0	0	0	0	0	0	0	0	0	0
"poceni"	0	1	0	0	0	0	0	0	0	0
"slepar"	0	1	1	0	1	0	0	0	0	0
"goljuf"	0	1	1	0	1	0	0	0	0	0
"varati"	0	1	1	0	1	0	0	0	0	0
"goljufati"	0	1	1	0	1	0	0	0	0	0
"preveriti"	0	0	0	0	0	0	0	0	0	0
"pregledovalnik"	0	0	0	0	0	0	0	0	0	0
"karirast"	0	0	0	0	0	0	0	0	0	0
"dama"	0	0	0	0	0	0	0	0	0	0
"seznam"	1	0	0	0	0	0	0	0	0	1
"lice"	0	0	0	0	0	0	0	0	0	0
"predrznost"	0	0	0	0	0	0	0	0	0	0
"čivkanje"	0	0	0	0	0	0	0	0	0	0
"navijati"	1	0	0	1	0	0	1	0	1	1
"vesel"	1	0	0	0	0	0	1	0	1	0
"veselje"	1	0	0	1	0	0	1	0	0	1
"navijanje"	1	0	0	0	0	0	1	0	0	0
"živahen"	1	0	0	1	0	0	1	0	0	0
"skutna torta"	0	1	0	0	0	0	0	0	0	0
"gepard"	0	0	0	0	0	0	0	0	0	0
"srajca"	0	0	0	0	0	0	0	0	0	0
"kemik"	1	0	0	0	0	0	0	0	0	1
"kemija"	0	0	0	0	0	0	0	0	0	0
"ček"	0	0	0	0	0	0	0	0	0	0
"ceniti"	1	0	0	1	0	0	1	0	1	1
"češnja"	1	0	0	0	0	0	0	0	0	0
"šah"	0	0	0	0	0	0	0	0	0	0
"prsni koš"	0	0	0	0	0	0	0	0	0	0
"kostanj"	0	0	0	0	0	0	0	0	0	0
"našitek"	0	0	0	0	0	0	0	0	0	0
"žvečiti"	0	0	0	0	0	0	0	0	0	0
"eleganca"	0	0	0	0	0	0	0	0	0	0
"eleganten"	0	0	0	0	0	0	0	0	0	0
"šikana"	0	1	0	1	0	0	0	0	1	1
"piščanec"	0	0	0	0	0	1	0	0	0	0
"šef"	0	0	0	0	0	0	0	0	0	0
"vodja"	0	0	0	0	0	0	0	0	0	0
"predvsem"	0	0	0	0	0	0	0	0	0	0
"poglavar"	1	0	0	0	0	0	0	0	0	0
"otrok"	1	0	0	1	0	0	1	0	0	0
"porod"	0	0	0	0	0	0	0	0	0	0
"otroštvo"	1	0	0	0	0	0	1	0	0	0
"otročji"	0	1	0	0	0	0	0	0	0	0
"hladen"	0	0	0	0	0	0	0	0	0	0
"hladen"	0	1	0	0	0	0	0	0	0	0
"zvonjenje"	0	0	0	0	0	0	0	0	0	0
"zvonec"	0	0	0	0	0	0	0	0	0	0
"kimera"	0	0	0	0	0	1	0	0	1	0
"zvoniti"	0	0	0	0	0	0	0	0	0	0
"dimnik"	0	0	0	0	0	0	0	0	0	0
"porcelan"	0	0	0	0	0	0	0	0	0	0
"NO TRANSLATION"	0	0	0	0	0	0	0	0	0	0
"veter"	0	0	0	0	0	0	0	0	0	0
"čip"	0	0	0	0	0	0	0	0	0	0
"okrušek"	0	0	0	0	0	0	0	0	0	0
"žvrgolenje"	1	0	0	0	0	0	1	0	0	0
"dleto"	1	0	0	0	0	0	0	0	0	0
"zaznamek"	0	0	0	0	0	0	0	0	0	0
"klepet"	0	0	0	0	0	0	0	0	0	0
"čvek"	0	0	0	0	0	0	0	0	0	0
"kavalirstvo"	1	0	0	0	0	0	0	0	0	0
"viteštvo"	1	0	0	0	0	0	0	0	0	0
"kloroform"	0	1	0	0	0	0	0	0	0	0
"čokolada"	1	0	0	1	0	0	1	0	0	1
"izbira"	1	0	0	0	0	0	0	0	0	0
"zbor"	1	0	0	0	0	0	1	0	0	1
"daviti"	0	1	1	0	0	0	0	1	0	0
"dušiti"	0	1	1	0	0	0	0	1	0	0
"kolera"	0	1	0	0	1	1	0	1	0	0
"izbrati"	0	0	0	0	0	0	0	0	0	0
"izbirati"	0	0	0	0	0	0	0	0	0	0
"sekati"	0	1	0	0	0	0	0	0	0	0
"udarec"	0	1	0	0	0	0	0	0	0	0
"rezanje"	0	0	0	0	0	0	0	0	0	0
"košček"	0	0	0	0	0	0	0	0	0	0
"zborovski"	1	0	0	0	0	0	1	0	0	0
"struna"	0	0	0	0	0	0	0	0	0	0
"akord"	0	0	0	0	0	0	0	0	0	0
"opravilo"	0	1	0	0	0	0	0	0	0	0
"refren"	1	0	0	0	0	0	0	0	0	0
"izbran"	1	0	0	0	0	0	0	0	0	0
"juha"	1	0	0	0	0	0	0	0	0	0
"krst"	0	0	0	0	0	0	0	0	0	0
"krstiti"	0	0	0	0	0	0	0	0	0	0
"kromatičen"	0	0	0	0	0	0	0	0	0	0
"kromatografija"	0	0	0	0	0	0	0	0	0	0
"kromosom"	0	0	0	0	0	0	0	0	0	0
"kroničen"	0	1	0	0	0	0	0	1	0	0
"kronika"	1	0	0	0	0	0	0	0	0	1
"kronograf"	0	0	0	0	0	0	0	0	0	0
"kronološki"	0	0	0	0	0	0	0	0	0	0
"srček"	0	0	0	0	0	0	0	0	0	0
"metati"	0	0	0	0	0	0	0	0	0	0
"hahljanje"	1	0	0	1	0	0	1	0	1	1
"kos"	0	0	0	0	0	0	0	0	0	0
"krepek"	0	0	0	0	0	0	0	0	0	0
"cerkev"	1	0	0	1	0	0	1	0	0	1
"pokopališče"	0	0	0	0	0	0	0	0	0	0
"pinja"	0	0	0	0	0	0	0	0	0	0
"tobogan"	0	0	0	0	0	0	0	0	0	0
"drča"	0	0	0	0	0	0	0	0	0	0
"čatni"	0	0	0	0	0	0	0	0	0	0
"ciao"	0	0	0	0	0	0	0	0	0	0
"čau"	0	0	0	0	0	0	0	0	0	0
"jabolčnik"	1	0	0	0	0	0	0	0	0	0
"mošt"	1	0	0	0	0	0	0	0	0	0
"cigara"	0	0	0	0	0	0	0	0	0	0
"cigareta"	0	1	0	0	0	0	0	0	0	0
"malenkost"	0	0	0	0	0	0	0	0	0	0
"gotovost"	0	0	0	0	0	0	0	0	0	0
"pepel"	0	0	0	0	0	0	0	0	0	0
"kino"	0	0	0	0	0	0	0	0	0	0
"kinematograf"	0	0	0	0	0	0	0	0	0	0
"kinematografija"	0	0	0	0	0	0	0	0	0	0
"cimet"	0	0	0	0	0	0	0	0	0	0
"koda"	0	0	0	0	0	0	0	0	0	0
"krog"	0	0	0	0	0	0	0	0	0	0
"kroženje"	0	0	0	0	0	0	0	0	0	0
"tokokrog"	0	0	0	0	0	0	0	0	0	0
"steza"	0	0	0	0	0	0	0	0	0	0
"krožen"	0	0	0	0	0	0	0	0	0	0
"krožiti"	0	0	0	0	0	0	0	0	0	0
"cirkulacija"	0	0	0	0	0	0	0	0	0	0
"obrezovanje"	1	0	0	0	0	0	0	0	0	0
"obseg"	0	0	0	0	0	0	0	0	0	0
"obsežen"	0	0	0	0	0	0	0	0	0	0
"omejen"	0	0	0	0	0	0	0	0	0	0
"okoliščina"	0	0	0	0	0	0	0	0	0	0
"posreden"	0	0	0	0	0	0	0	0	0	0
"izogibanje"	1	1	0	0	0	0	0	0	0	0
"cirkus"	0	0	0	0	0	0	0	0	0	0
"cirus"	0	0	0	0	0	0	0	0	0	0
"cisterna"	0	0	0	0	0	0	0	0	0	0
"trdnjava"	0	0	0	0	0	0	0	0	0	0
"citat"	0	0	0	0	0	0	0	0	0	0
"državljan"	1	0	0	0	0	0	0	0	0	0
"citrin"	0	0	0	0	0	0	0	0	0	0
"mesto"	0	0	0	0	0	0	0	0	0	0
"državljanski"	0	0	0	0	0	0	0	0	0	0
"civilen"	1	0	0	0	0	0	0	0	0	0
"civilist"	0	0	0	0	0	0	0	0	0	0
"civilen"	0	0	0	0	0	0	0	0	0	0
"vljudnost"	1	0	0	0	0	0	0	0	0	0
"civilizacija"	1	0	0	0	0	0	0	0	0	1
"civiliziran"	1	0	0	0	0	0	1	0	0	1
"oblečen"	0	0	0	0	0	0	0	0	0	0
"zahtevati"	0	0	0	0	0	0	0	0	0	0
"zahtevek"	0	0	0	0	0	0	0	0	0	0
"tožnik"	0	0	1	0	1	0	0	0	0	0
"jasnovidec"	1	0	0	0	0	0	0	0	0	0
"školjka"	0	0	0	0	0	0	0	0	0	0
"obmolkniti"	0	0	0	0	0	0	0	0	0	0
"hrup"	0	1	1	1	1	0	0	0	1	0
"kričati"	0	1	1	1	1	0	0	0	1	0
"sponka"	0	0	0	0	0	0	0	0	0	0
"primež"	0	0	0	0	0	0	0	0	0	0
"klan"	0	0	0	0	0	0	0	0	0	1
"skriven"	0	0	0	0	0	0	0	0	0	0
"tajen"	0	0	0	0	0	0	0	0	0	0
"ploskanje"	1	0	0	1	0	0	1	0	0	1
"pojasniti"	1	0	0	0	0	0	0	0	0	0
"klarinet"	0	0	0	0	0	0	0	0	0	0
"rog"	0	0	0	0	0	0	0	0	0	0
"jasnost"	0	0	0	0	0	0	0	0	0	0
"trčiti"	0	1	1	0	0	0	0	0	0	0
"spopad"	0	1	1	0	0	0	0	0	0	0
"spopadanje"	0	1	1	0	0	1	0	0	0	0
"zaponka"	0	0	0	0	0	0	0	0	0	0
"razred"	0	0	0	0	0	0	0	0	0	0
"klasika"	1	0	0	0	0	0	0	0	0	0
"klasočen"	1	0	0	0	0	0	0	0	0	0
"klasika"	1	0	0	0	0	0	1	0	0	0
"razvrščanje"	0	0	0	0	0	0	0	0	0	0
"klasifikacija"	0	0	0	0	0	0	0	0	0	0
"razvrstiti"	1	0	0	0	0	0	0	0	0	0
"sošolec"	0	0	0	0	0	0	0	0	0	0
"ropotati"	0	0	0	0	0	0	0	0	0	0
"stavek"	0	0	0	0	0	0	0	0	0	0
"klavzula"	0	0	0	0	0	0	0	0	0	0
"NO TRANSLATION"	0	0	0	0	0	0	0	0	0	0
"krempelj"	0	1	1	0	0	1	0	0	0	0
"krempelj"	0	0	0	0	0	0	0	0	0	0
"šapa"	0	0	0	0	0	0	0	0	0	0
"klešče"	0	0	0	0	0	0	0	0	0	0
"glina"	0	0	0	0	0	0	0	0	0	0
"čistiti"	1	0	0	0	0	0	1	0	0	1
"čist"	1	0	0	0	0	0	1	0	0	1
"čiščenje"	1	0	0	0	0	0	0	0	0	0
"čistost"	1	0	0	0	0	0	0	0	0	0
"čisto"	1	0	0	0	0	0	0	0	0	0
"čistiti"	1	0	0	0	0	0	0	0	0	0
"čistiti"	1	0	0	0	0	0	0	0	0	0
"razprodaja"	1	0	0	0	0	0	0	0	0	1
"jasa"	0	0	0	0	0	0	0	0	0	0
"jasnost"	1	0	0	0	0	0	0	0	0	0
"dekolte"	0	0	0	0	0	0	0	0	0	0
"razcepitev"	0	0	0	0	0	0	0	0	0	0
"cepiti"	0	0	0	0	0	1	0	0	0	0
"ključ"	0	0	0	0	0	0	0	0	0	0
"preklan"	0	0	0	0	0	0	0	0	0	0
"milost"	0	0	0	0	0	0	0	0	0	0
"duhovščina"	0	0	0	0	0	0	0	0	0	0
"kler"	0	0	0	0	0	0	0	0	0	0
"duhovnik"	0	0	0	0	0	0	0	0	0	0
"pisarniški"	1	0	0	0	0	0	0	0	0	1
"uradnik"	0	0	0	0	0	0	0	0	0	0
"NO TRANSLATION"	0	0	0	0	0	0	0	0	0	0
"pameten"	1	0	0	0	0	0	0	0	0	0
"bistrost"	1	0	0	0	0	0	0	0	0	0
"klik"	0	0	0	0	0	0	0	0	0	0
"klikniti"	0	0	0	0	0	0	0	0	0	0
"stranka"	0	0	0	0	0	0	0	0	0	0
"klientela"	0	0	0	0	0	0	0	0	0	0
"pečina"	0	0	0	0	0	1	0	0	0	0
"podnebje"	0	0	0	0	0	0	0	0	0	0
"klimatologija"	0	0	0	0	0	0	0	0	0	0
"vrhunec"	1	0	0	1	0	0	1	0	1	1
"plezati"	0	0	0	0	0	0	0	0	0	0
"oklepati"	0	0	0	0	0	0	0	0	0	0
"posnetek"	0	0	0	0	0	0	0	0	0	0
"ščipalka"	0	0	0	0	0	0	0	0	0	0
"izrezovanje"	0	0	0	0	0	0	0	0	0	0
"klika"	0	0	0	0	0	0	0	0	0	0
"plašč"	0	0	0	0	0	0	0	0	0	0
"ura"	0	0	0	1	0	0	0	0	0	0
"urni mehanizem"	0	0	0	0	0	0	0	0	0	0
"zamašitev"	0	0	0	0	0	0	0	0	0	0
"samostan"	0	1	0	0	0	0	0	0	0	0
"blizu"	0	0	0	0	0	0	0	0	0	0
"zaprt"	0	0	0	0	0	0	0	0	0	0
"zapreti"	0	0	0	0	0	0	0	0	0	0
"bližina"	1	0	0	0	0	0	1	0	0	1
"povezanost"	1	0	0	0	0	0	1	0	0	1
"omara"	0	0	0	0	0	0	0	0	0	0
"zapora"	1	0	0	1	0	0	1	1	0	0
"zaprtje"	1	0	0	1	0	0	1	1	0	0
"strdek"	0	0	0	0	0	0	0	0	0	0
"krpa"	0	0	0	0	0	0	0	0	0	0
"obleči"	1	0	0	0	0	0	0	0	0	0
"oblačilo"	0	0	0	0	0	0	0	0	0	0
"vrv"	0	0	0	0	0	0	0	0	0	0
"oblačila"	0	0	0	0	0	0	0	0	0	0
"oblak"	0	0	0	0	0	0	0	0	0	0
"oblačen"	0	1	0	0	0	0	0	1	0	0
"oblačnost"	0	1	0	0	0	1	0	0	0	0
"oblačen"	0	0	0	0	0	0	0	1	0	0
"detelja"	0	0	0	0	0	0	0	0	0	0
"klinček"	0	0	0	0	0	0	0	0	0	0
"klovn"	1	0	0	1	0	0	1	0	1	0
"klub"	0	0	0	0	0	0	0	0	0	0
"klubski prostori"	0	0	0	0	0	0	0	0	0	0
"društvo"	0	0	0	0	0	0	0	0	0	0
"namig"	0	0	0	1	0	0	0	0	0	0
"lomastiti"	0	1	0	0	0	0	0	0	0	0
"neroden"	0	1	0	0	1	0	0	0	0	0
"sveženj"	0	0	0	0	0	0	0	0	0	0
"držati se"	0	0	0	0	0	0	0	0	0	0
"kontrola"	0	0	0	0	0	0	0	0	0	0
"nered"	0	0	0	0	0	0	0	0	0	0
"krama"	0	0	0	0	0	0	0	0	0	0
"trener"	0	0	0	0	0	0	0	0	0	1
"koagulacija"	0	0	0	0	0	0	0	0	0	0
"premog"	0	0	0	0	0	0	0	0	0	0
"zliti se"	0	0	0	0	0	0	0	0	0	1
"koalicija"	1	0	0	0	0	0	0	0	0	0
"obala"	1	0	0	0	0	0	0	0	0	0
"obalen"	0	0	0	0	0	0	0	0	0	0
"podstavek"	0	0	0	0	0	0	0	0	0	0
"plašč"	0	0	0	0	0	0	0	0	0	0
"prevleka"	0	0	0	0	0	0	0	0	0	0
"pregovoriti"	0	0	0	0	0	0	0	0	0	1
"kobalt"	0	0	0	0	0	0	0	0	0	0
"tlakovec"	0	0	0	0	0	0	0	0	0	0
"čevljar"	0	0	0	0	0	0	0	0	0	0
"kobra"	0	0	0	0	0	1	0	0	0	0
"kokain"	0	1	0	0	0	0	0	1	0	0
"petelin"	0	0	0	0	0	0	0	0	0	0
"kabina"	0	0	0	0	0	0	0	0	0	0
"koktajl"	0	0	0	0	0	0	0	0	0	0
"kakav"	0	0	0	0	0	0	0	0	0	0
"zapredek"	0	0	0	0	0	0	0	0	0	0
"polenovka"	0	0	0	0	0	0	0	0	0	0
"trska"	0	0	0	0	0	0	0	0	0	0
"šifra"	0	0	0	0	0	0	0	0	0	0
"zakonik"	0	0	0	0	0	0	0	0	0	0
"zbornik"	0	0	0	0	0	0	0	0	0	0
"kodifikacija"	0	0	0	0	0	0	0	0	0	0
"kodificirati"	0	0	0	0	0	0	0	0	0	0
"koeficient"	0	0	0	0	0	0	0	0	0	0
"prisiliti"	0	1	1	0	1	1	0	0	0	0
"prisila"	0	1	1	0	1	1	0	1	0	0
"prisilen"	0	0	0	0	0	0	0	0	0	0
"sobivati"	1	0	0	0	0	0	0	0	0	1
"sobivanje"	0	0	0	0	0	0	0	0	0	0
"sožitje"	0	0	0	0	0	0	0	0	0	0
"sobivanje"	0	0	0	0	0	0	0	0	0	1
"kava"	0	0	0	0	0	0	0	0	0	0
"krsta"	0	1	0	0	0	1	0	1	0	0
"zobec"	0	0	0	0	0	0	0	0	0	0
"zobnik"	0	0	0	0	0	0	0	0	0	0
"prepričljiv"	1	0	0	0	0	0	0	0	0	1
"podoben"	0	0	0	0	0	0	0	0	0	0
"soroden"	0	0	0	0	0	0	0	0	0	0
"spoznanje"	0	0	0	0	0	0	0	0	0	0
